order_id,client_id,product_id,order_date,quantity,unit_price
O00374,C0069,P047,2025-02-11,7,2740.99
O00374,C0069,P049,2025-02-11,10,2057.06
O00375,C0082,P016,2024-06-18,7,573.91
O00376,C0094,P003,2024-06-15,7,3708.71
O00376,C0094,P005,2024-06-15,2,255.74
O00377,C0059,P031,2024-06-16,3,3538.92
O00377,C0059,P016,2024-06-16,1,573.91
O00377,C0059,P038,2024-06-16,3,1222.34
O00377,C0059,P038,2024-06-16,8,1222.34
O00377,C0059,P006,2024-06-16,6,1171.33
O00378,C0067,P040,2024-05-10,5,1411.93
O00378,C0067,P037,2024-05-10,2,4229.97
O00378,C0067,P009,2024-05-10,1,2155.65
O00378,C0067,P007,2024-05-10,6,3049.89
O00378,C0067,P040,2024-05-10,7,1411.93
O00379,C0035,P004,2024-12-02,6,526.0
O00379,C0035,P036,2024-12-02,1,1176.11
O00379,C0035,P029,2024-12-02,8,897.01
O00379,C0035,P004,2024-12-02,10,526.0
O00379,C0035,P023,2024-12-02,3,2929.03
O00380,C0048,P013,2025-03-14,10,1461.57
O00380,C0048,P006,2025-03-14,2,1171.33
O00381,C0030,P001,2024-09-05,3,222.55
O00381,C0030,P043,2024-09-05,3,1141.87
O00381,C0030,P001,2024-09-05,1,222.55
O00381,C0030,P003,2024-09-05,9,3708.71
O00381,C0030,P019,2024-09-05,7,711.65
O00382,C0029,P013,2024-12-06,2,1461.57
O00382,C0029,P046,2024-12-06,10,1308.47
O00382,C0029,P016,2024-12-06,6,573.91
O00383,C0016,P034,2024-12-31,7,900.67
O00383,C0016,P003,2024-12-31,2,3708.71
O00383,C0016,P012,2024-12-31,8,3520.88
O00383,C0016,P026,2024-12-31,5,4291.06
O00383,C0016,P003,2024-12-31,5,3708.71
O00384,C0042,P028,2024-07-12,1,3214.85
O00385,C0048,P015,2024-10-20,10,600.83
O00385,C0048,P040,2024-10-20,4,1411.93
O00386,C0060,P030,2025-03-30,4,1126.58
O00386,C0060,P025,2025-03-30,9,3888.03
O00386,C0060,P039,2025-03-30,4,4044.72
O00387,C0020,P047,2024-11-22,1,2740.99
O00388,C0030,P018,2024-06-04,7,3675.69
O00388,C0030,P042,2024-06-04,5,4394.2
O00388,C0030,P044,2024-06-04,2,2038.6
O00388,C0030,P048,2024-06-04,4,2199.33
O00388,C0030,P001,2024-06-04,9,222.55
O00389,C0031,P025,2024-07-09,2,3888.03
O00389,C0031,P003,2024-07-09,1,3708.71
O00389,C0031,P050,2024-07-09,4,4986.9
O00389,C0031,P036,2024-07-09,9,1176.11
O00390,C0053,P023,2024-10-06,9,2929.03
O00390,C0053,P038,2024-10-06,3,1222.34
O00390,C0053,P030,2024-10-06,7,1126.58
O00391,C0010,P029,2024-12-13,6,897.01
O00391,C0010,P022,2024-12-13,7,4438.71
O00391,C0010,P049,2024-12-13,6,2057.06
O00391,C0010,P012,2024-12-13,6,3520.88
O00391,C0010,P014,2024-12-13,8,4790.34
O00392,C0035,P004,2024-07-17,10,526.0
O00392,C0035,P011,2024-07-17,2,3818.16
O00393,C0020,P009,2024-10-05,8,2155.65
O00394,C0041,P007,2024-07-18,8,3049.89
O00394,C0041,P018,2024-07-18,5,3675.69
O00394,C0041,P039,2024-07-18,2,4044.72
O00394,C0041,P023,2024-07-18,2,2929.03
O00395,C0021,P042,2024-12-24,6,4394.2
O00395,C0021,P035,2024-12-24,3,1422.74
O00395,C0021,P003,2024-12-24,2,3708.71
O00396,C0092,P049,2024-04-13,1,2057.06
O00396,C0092,P020,2024-04-13,5,486.12
O00397,C0034,P002,2025-03-25,8,1299.97
O00397,C0034,P021,2025-03-25,9,4164.08
O00398,C0096,P013,2025-02-16,4,1461.57
O00398,C0096,P024,2025-02-16,3,324.54
O00398,C0096,P041,2025-02-16,4,4574.37
O00398,C0096,P007,2025-02-16,7,3049.89
O00398,C0096,P001,2025-02-16,6,222.55
O00399,C0088,P030,2024-10-07,5,1126.58
O00400,C0010,P050,2025-03-25,4,4986.9
O00401,C0083,P041,2024-07-30,2,4574.37
O00401,C0083,P005,2024-07-30,1,255.74
O00401,C0083,P043,2024-07-30,8,1141.87
O00401,C0083,P041,2024-07-30,1,4574.37
O00402,C0022,P022,2024-12-29,6,4438.71
O00402,C0022,P037,2024-12-29,4,4229.97
O00402,C0022,P025,2024-12-29,3,3888.03
O00402,C0022,P020,2024-12-29,5,486.12
O00402,C0022,P022,2024-12-29,5,4438.71
O00403,C0058,P002,2024-11-08,4,1299.97
O00403,C0058,P031,2024-11-08,5,3538.92
O00404,C0064,P045,2024-06-10,7,800.07
O00404,C0064,P024,2024-06-10,4,324.54
O00404,C0064,P005,2024-06-10,9,255.74
O00404,C0064,P020,2024-06-10,4,486.12
O00405,C0081,P040,2024-05-08,8,1411.93
O00405,C0081,P050,2024-05-08,6,4986.9
O00405,C0081,P040,2024-05-08,10,1411.93
O00405,C0081,P018,2024-05-08,9,3675.69
O00405,C0081,P028,2024-05-08,6,3214.85
O00406,C0050,P009,2024-09-28,5,2155.65
O00406,C0050,P016,2024-09-28,1,573.91
O00406,C0050,P011,2024-09-28,8,3818.16
O00407,C0068,P039,2024-08-22,2,4044.72
O00407,C0068,P050,2024-08-22,4,4986.9
O00407,C0068,P049,2024-08-22,4,2057.06
O00408,C0035,P041,2024-11-24,7,4574.37
O00408,C0035,P046,2024-11-24,6,1308.47
O00408,C0035,P003,2024-11-24,3,3708.71
O00408,C0035,P050,2024-11-24,3,4986.9
O00408,C0035,P011,2024-11-24,4,3818.16
O00409,C0076,P041,2024-08-04,1,4574.37
O00409,C0076,P035,2024-08-04,6,1422.74
O00409,C0076,P046,2024-08-04,10,1308.47
O00410,C0073,P029,2024-12-14,8,897.01
O00410,C0073,P010,2024-12-14,9,2987.4
O00411,C0040,P025,2024-09-21,4,3888.03
O00411,C0040,P005,2024-09-21,10,255.74
O00412,C0029,P027,2025-01-03,1,1962.62
O00413,C0043,P011,2024-07-16,6,3818.16
O00413,C0043,P007,2024-07-16,1,3049.89
O00413,C0043,P036,2024-07-16,1,1176.11
O00413,C0043,P046,2024-07-16,3,1308.47
O00413,C0043,P043,2024-07-16,10,1141.87
O00414,C0091,P039,2024-10-04,6,4044.72
O00414,C0091,P043,2024-10-04,2,1141.87
O00415,C0048,P030,2025-03-04,7,1126.58
O00415,C0048,P017,2025-03-04,8,3058.26
O00415,C0048,P017,2025-03-04,6,3058.26
O00415,C0048,P049,2025-03-04,3,2057.06
O00416,C0091,P035,2024-08-05,3,1422.74
O00416,C0091,P047,2024-08-05,7,2740.99
O00416,C0091,P040,2024-08-05,5,1411.93
O00416,C0091,P012,2024-08-05,5,3520.88
O00416,C0091,P030,2024-08-05,3,1126.58
O00417,C0023,P048,2024-06-26,10,2199.33
O00418,C0051,P002,2024-09-06,10,1299.97
O00418,C0051,P031,2024-09-06,2,3538.92
O00418,C0051,P047,2024-09-06,8,2740.99
O00418,C0051,P049,2024-09-06,3,2057.06
O00418,C0051,P012,2024-09-06,6,3520.88
O00419,C0096,P012,2025-03-07,6,3520.88
O00420,C0022,P042,2024-10-14,6,4394.2
O00421,C0058,P014,2024-05-21,4,4790.34
O00422,C0089,P018,2024-07-11,2,3675.69
O00423,C0093,P003,2024-09-05,8,3708.71
O00424,C0094,P049,2024-11-18,9,2057.06
O00424,C0094,P045,2024-11-18,7,800.07
O00424,C0094,P025,2024-11-18,2,3888.03
O00424,C0094,P019,2024-11-18,8,711.65
O00425,C0074,P009,2024-08-27,1,2155.65
O00425,C0074,P004,2024-08-27,5,526.0
O00426,C0003,P014,2024-11-19,7,4790.34
O00426,C0003,P006,2024-11-19,3,1171.33
O00426,C0003,P018,2024-11-19,2,3675.69
O00427,C0071,P017,2024-08-02,10,3058.26
O00428,C0062,P022,2025-01-06,3,4438.71
O00429,C0078,P008,2024-08-02,9,1074.3
O00429,C0078,P006,2024-08-02,9,1171.33
O00429,C0078,P011,2024-08-02,5,3818.16
O00429,C0078,P010,2024-08-02,5,2987.4
O00430,C0039,P005,2024-04-18,9,255.74
O00430,C0039,P020,2024-04-18,8,486.12
O00431,C0020,P019,2025-02-26,7,711.65
O00432,C0012,P042,2024-12-21,2,4394.2
O00432,C0012,P032,2024-12-21,1,3084.74
O00432,C0012,P025,2024-12-21,4,3888.03
O00433,C0022,P049,2024-09-10,7,2057.06
O00433,C0022,P024,2024-09-10,8,324.54
O00433,C0022,P006,2024-09-10,8,1171.33
O00434,C0085,P005,2024-07-25,7,255.74
O00434,C0085,P028,2024-07-25,6,3214.85
O00434,C0085,P010,2024-07-25,3,2987.4
O00435,C0058,P014,2024-04-13,8,4790.34
O00436,C0034,P042,2024-11-15,3,4394.2
O00436,C0034,P029,2024-11-15,2,897.01
O00437,C0011,P041,2025-03-11,4,4574.37
O00437,C0011,P021,2025-03-11,9,4164.08
O00437,C0011,P038,2025-03-11,1,1222.34
O00438,C0050,P021,2025-01-01,8,4164.08
O00438,C0050,P027,2025-01-01,5,1962.62
O00438,C0050,P044,2025-01-01,2,2038.6
O00438,C0050,P024,2025-01-01,7,324.54
O00438,C0050,P045,2025-01-01,1,800.07
O00439,C0065,P046,2025-02-06,8,1308.47
O00439,C0065,P041,2025-02-06,3,4574.37
O00439,C0065,P034,2025-02-06,3,900.67
O00439,C0065,P032,2025-02-06,4,3084.74
O00439,C0065,P007,2025-02-06,4,3049.89
O00440,C0017,P022,2025-01-24,7,4438.71
O00441,C0026,P042,2024-04-29,2,4394.2
O00441,C0026,P013,2024-04-29,2,1461.57
O00442,C0050,P020,2025-03-29,10,486.12
O00442,C0050,P017,2025-03-29,10,3058.26
O00442,C0050,P014,2025-03-29,9,4790.34
O00442,C0050,P023,2025-03-29,7,2929.03
O00442,C0050,P044,2025-03-29,2,2038.6
O00443,C0054,P008,2024-12-01,2,1074.3
O00443,C0054,P030,2024-12-01,2,1126.58
O00444,C0073,P040,2025-01-24,9,1411.93
O00445,C0045,P014,2024-10-19,3,4790.34
O00445,C0045,P033,2024-10-19,5,2717.29
O00445,C0045,P029,2024-10-19,7,897.01
O00445,C0045,P024,2024-10-19,3,324.54
O00446,C0080,P035,2025-02-27,1,1422.74
O00446,C0080,P021,2025-02-27,8,4164.08
O00446,C0080,P020,2025-02-27,5,486.12
O00446,C0080,P044,2025-02-27,6,2038.6
O00446,C0080,P035,2025-02-27,1,1422.74
O00447,C0044,P016,2025-03-27,2,573.91
O00447,C0044,P043,2025-03-27,4,1141.87
O00447,C0044,P043,2025-03-27,3,1141.87
O00448,C0039,P039,2025-03-26,2,4044.72
O00448,C0039,P017,2025-03-26,4,3058.26
O00448,C0039,P037,2025-03-26,8,4229.97
O00448,C0039,P031,2025-03-26,4,3538.92
O00449,C0053,P038,2024-07-30,3,1222.34
O00449,C0053,P044,2024-07-30,2,2038.6
O00449,C0053,P042,2024-07-30,5,4394.2
O00449,C0053,P026,2024-07-30,9,4291.06
O00450,C0052,P040,2025-02-05,10,1411.93
O00450,C0052,P027,2025-02-05,1,1962.62
O00451,C0023,P044,2025-02-14,1,2038.6
O00451,C0023,P011,2025-02-14,4,3818.16
O00452,C0005,P003,2024-07-08,8,3708.71
O00452,C0005,P019,2024-07-08,9,711.65
O00452,C0005,P010,2024-07-08,7,2987.4
O00452,C0005,P019,2024-07-08,2,711.65
O00453,C0088,P013,2024-12-01,8,1461.57
O00454,C0077,P009,2025-02-15,3,2155.65
O00454,C0077,P044,2025-02-15,5,2038.6
O00454,C0077,P030,2025-02-15,2,1126.58
O00454,C0077,P018,2025-02-15,5,3675.69
O00455,C0004,P003,2024-08-24,4,3708.71
O00455,C0004,P043,2024-08-24,4,1141.87
O00455,C0004,P039,2024-08-24,4,4044.72
O00455,C0004,P011,2024-08-24,5,3818.16
O00456,C0084,P026,2024-07-04,8,4291.06
O00456,C0084,P044,2024-07-04,3,2038.6
O00456,C0084,P049,2024-07-04,3,2057.06
O00456,C0084,P035,2024-07-04,10,1422.74
O00457,C0002,P013,2024-12-13,5,1461.57
O00457,C0002,P041,2024-12-13,5,4574.37
O00458,C0055,P043,2024-06-22,9,1141.87
O00458,C0055,P023,2024-06-22,10,2929.03
O00458,C0055,P011,2024-06-22,7,3818.16
O00458,C0055,P016,2024-06-22,10,573.91
O00459,C0014,P026,2024-12-07,6,4291.06
O00460,C0072,P031,2024-07-16,6,3538.92
O00460,C0072,P015,2024-07-16,5,600.83
O00460,C0072,P006,2024-07-16,5,1171.33
O00460,C0072,P004,2024-07-16,5,526.0
O00460,C0072,P050,2024-07-16,4,4986.9
O00461,C0020,P039,2024-12-29,6,4044.72
O00461,C0020,P045,2024-12-29,3,800.07
O00461,C0020,P041,2024-12-29,1,4574.37
O00461,C0020,P041,2024-12-29,8,4574.37
O00461,C0020,P031,2024-12-29,5,3538.92
O00462,C0034,P021,2025-01-28,4,4164.08
O00462,C0034,P037,2025-01-28,6,4229.97
O00462,C0034,P030,2025-01-28,4,1126.58
O00462,C0034,P050,2025-01-28,9,4986.9
O00463,C0082,P046,2025-01-14,9,1308.47
O00463,C0082,P034,2025-01-14,3,900.67
O00463,C0082,P026,2025-01-14,5,4291.06
O00463,C0082,P043,2025-01-14,2,1141.87
O00464,C0061,P038,2025-02-02,9,1222.34
O00464,C0061,P037,2025-02-02,3,4229.97
O00465,C0088,P033,2024-12-22,5,2717.29
O00465,C0088,P012,2024-12-22,7,3520.88
O00465,C0088,P012,2024-12-22,6,3520.88
O00466,C0048,P030,2024-12-30,1,1126.58
O00466,C0048,P024,2024-12-30,10,324.54
O00466,C0048,P006,2024-12-30,10,1171.33
O00467,C0080,P024,2025-03-01,4,324.54
O00468,C0065,P044,2024-06-02,7,2038.6
O00469,C0068,P021,2024-12-09,4,4164.08
O00469,C0068,P044,2024-12-09,6,2038.6
O00469,C0068,P008,2024-12-09,7,1074.3
O00470,C0073,P008,2024-05-17,6,1074.3
O00470,C0073,P044,2024-05-17,3,2038.6
O00470,C0073,P010,2024-05-17,6,2987.4
O00470,C0073,P005,2024-05-17,1,255.74
O00471,C0001,P014,2025-03-26,8,4790.34
O00471,C0001,P039,2025-03-26,2,4044.72
O00471,C0001,P009,2025-03-26,3,2155.65
O00471,C0001,P039,2025-03-26,10,4044.72
O00472,C0056,P021,2024-12-09,4,4164.08
O00472,C0056,P049,2024-12-09,6,2057.06
O00472,C0056,P020,2024-12-09,1,486.12
O00472,C0056,P002,2024-12-09,6,1299.97
O00473,C0097,P010,2024-12-17,6,2987.4
O00473,C0097,P034,2024-12-17,5,900.67
O00473,C0097,P032,2024-12-17,3,3084.74
O00473,C0097,P013,2024-12-17,2,1461.57
O00473,C0097,P035,2024-12-17,7,1422.74
O00474,C0065,P016,2024-04-25,9,573.91
O00474,C0065,P004,2024-04-25,10,526.0
O00474,C0065,P003,2024-04-25,9,3708.71
O00474,C0065,P048,2024-04-25,6,2199.33
O00474,C0065,P023,2024-04-25,7,2929.03
O00475,C0088,P018,2024-08-07,6,3675.69
O00475,C0088,P046,2024-08-07,4,1308.47
O00476,C0022,P001,2025-02-10,1,222.55
O00476,C0022,P012,2025-02-10,10,3520.88
O00476,C0022,P050,2025-02-10,9,4986.9
O00476,C0022,P011,2025-02-10,3,3818.16
O00477,C0016,P036,2024-09-28,5,1176.11
O00477,C0016,P040,2024-09-28,9,1411.93
O00477,C0016,P019,2024-09-28,10,711.65
O00478,C0007,P050,2024-04-22,7,4986.9
O00478,C0007,P034,2024-04-22,8,900.67
O00478,C0007,P033,2024-04-22,7,2717.29
O00478,C0007,P001,2024-04-22,2,222.55
O00478,C0007,P035,2024-04-22,9,1422.74
O00479,C0033,P036,2024-11-21,7,1176.11
O00479,C0033,P011,2024-11-21,2,3818.16
O00479,C0033,P035,2024-11-21,9,1422.74
O00479,C0033,P001,2024-11-21,5,222.55
O00480,C0080,P036,2024-08-29,5,1176.11
O00480,C0080,P021,2024-08-29,2,4164.08
O00480,C0080,P045,2024-08-29,2,800.07
O00480,C0080,P026,2024-08-29,8,4291.06
O00480,C0080,P031,2024-08-29,4,3538.92
O00481,C0078,P039,2025-01-19,4,4044.72
O00481,C0078,P042,2025-01-19,6,4394.2
O00482,C0091,P015,2024-05-31,8,600.83
O00482,C0091,P002,2024-05-31,6,1299.97
O00482,C0091,P025,2024-05-31,4,3888.03
O00482,C0091,P011,2024-05-31,1,3818.16
O00483,C0002,P046,2024-05-15,10,1308.47
O00484,C0086,P008,2025-03-29,2,1074.3
O00484,C0086,P005,2025-03-29,5,255.74
O00484,C0086,P026,2025-03-29,4,4291.06
O00484,C0086,P037,2025-03-29,8,4229.97
O00485,C0038,P024,2024-08-02,1,324.54
O00485,C0038,P005,2024-08-02,5,255.74
O00485,C0038,P009,2024-08-02,6,2155.65
O00486,C0087,P022,2024-08-14,1,4438.71
O00486,C0087,P006,2024-08-14,1,1171.33
O00486,C0087,P043,2024-08-14,3,1141.87
O00487,C0085,P017,2025-01-25,10,3058.26
O00487,C0085,P045,2025-01-25,5,800.07
O00488,C0094,P019,2024-09-18,6,711.65
O00489,C0024,P021,2024-06-17,8,4164.08
O00490,C0035,P035,2024-06-26,3,1422.74
O00490,C0035,P024,2024-06-26,2,324.54
O00490,C0035,P022,2024-06-26,3,4438.71
O00490,C0035,P045,2024-06-26,1,800.07
O00491,C0021,P021,2024-05-31,10,4164.08
O00492,C0062,P034,2025-02-09,3,900.67
O00492,C0062,P010,2025-02-09,8,2987.4
O00492,C0062,P019,2025-02-09,8,711.65
O00492,C0062,P018,2025-02-09,2,3675.69
O00492,C0062,P002,2025-02-09,7,1299.97
O00493,C0057,P004,2024-11-05,6,526.0
O00494,C0002,P039,2025-03-16,6,4044.72
O00494,C0002,P029,2025-03-16,9,897.01
O00494,C0002,P029,2025-03-16,9,897.01
O00494,C0002,P049,2025-03-16,10,2057.06
O00494,C0002,P034,2025-03-16,2,900.67
O00495,C0056,P025,2024-08-30,7,3888.03
O00495,C0056,P034,2024-08-30,3,900.67
O00496,C0072,P003,2024-11-02,3,3708.71
O00496,C0072,P033,2024-11-02,2,2717.29
O00496,C0072,P008,2024-11-02,8,1074.3
O00496,C0072,P043,2024-11-02,6,1141.87
O00496,C0072,P043,2024-11-02,4,1141.87
O00497,C0043,P003,2024-10-21,7,3708.71
O00497,C0043,P012,2024-10-21,4,3520.88
O00497,C0043,P033,2024-10-21,2,2717.29
O00498,C0059,P041,2025-03-30,2,4574.37
O00498,C0059,P023,2025-03-30,8,2929.03
O00498,C0059,P043,2025-03-30,1,1141.87
O00498,C0059,P023,2025-03-30,2,2929.03
O00499,C0052,P002,2024-07-24,10,1299.97
O00499,C0052,P028,2024-07-24,5,3214.85
O00499,C0052,P042,2024-07-24,9,4394.2
O00499,C0052,P040,2024-07-24,9,1411.93
O00500,C0027,P048,2025-02-26,8,2199.33
O00500,C0027,P019,2025-02-26,6,711.65
O00500,C0027,P003,2025-02-26,9,3708.71
O00500,C0027,P012,2025-02-26,10,3520.88
O00501,C0077,P036,2024-06-12,4,1176.11
O00501,C0077,P019,2024-06-12,1,711.65
O00501,C0077,P023,2024-06-12,6,2929.03
O00501,C0077,P005,2024-06-12,6,255.74
O00502,C0082,P028,2024-07-18,3,3214.85
O00502,C0082,P019,2024-07-18,8,711.65
O00502,C0082,P006,2024-07-18,3,1171.33
O00503,C0092,P006,2025-03-30,7,1171.33
O00503,C0092,P031,2025-03-30,4,3538.92
O00503,C0092,P010,2025-03-30,8,2987.4
O00503,C0092,P047,2025-03-30,4,2740.99
O00504,C0092,P006,2025-02-24,10,1171.33
O00504,C0092,P021,2025-02-24,2,4164.08
O00504,C0092,P047,2025-02-24,8,2740.99
O00505,C0059,P048,2024-10-14,7,2199.33
O00505,C0059,P007,2024-10-14,10,3049.89
O00505,C0059,P025,2024-10-14,8,3888.03
O00505,C0059,P027,2024-10-14,9,1962.62
O00505,C0059,P003,2024-10-14,3,3708.71
O00506,C0089,P009,2025-02-17,6,2155.65
O00506,C0089,P041,2025-02-17,9,4574.37
O00506,C0089,P006,2025-02-17,7,1171.33
O00506,C0089,P033,2025-02-17,7,2717.29
O00506,C0089,P031,2025-02-17,10,3538.92
O00507,C0089,P014,2024-08-02,5,4790.34
O00507,C0089,P049,2024-08-02,8,2057.06
O00508,C0018,P021,2025-01-24,9,4164.08
O00508,C0018,P036,2025-01-24,5,1176.11
O00509,C0090,P044,2025-03-14,10,2038.6
O00509,C0090,P036,2025-03-14,5,1176.11
O00509,C0090,P047,2025-03-14,6,2740.99
O00509,C0090,P032,2025-03-14,3,3084.74
O00509,C0090,P011,2025-03-14,3,3818.16
O00510,C0065,P035,2024-08-19,10,1422.74
O00510,C0065,P017,2024-08-19,7,3058.26
O00510,C0065,P006,2024-08-19,9,1171.33
O00510,C0065,P018,2024-08-19,5,3675.69
O00510,C0065,P025,2024-08-19,7,3888.03
O00511,C0002,P006,2025-02-16,3,1171.33
O00511,C0002,P020,2025-02-16,5,486.12
O00511,C0002,P003,2025-02-16,5,3708.71
O00511,C0002,P003,2025-02-16,3,3708.71
O00511,C0002,P014,2025-02-16,1,4790.34
O00512,C0089,P011,2024-05-24,8,3818.16
O00512,C0089,P028,2024-05-24,2,3214.85
O00512,C0089,P018,2024-05-24,10,3675.69
O00513,C0087,P044,2024-10-08,5,2038.6
O00513,C0087,P038,2024-10-08,1,1222.34
O00513,C0087,P029,2024-10-08,7,897.01
O00513,C0087,P012,2024-10-08,7,3520.88
O00513,C0087,P040,2024-10-08,7,1411.93
O00514,C0088,P049,2024-05-09,4,2057.06
O00514,C0088,P003,2024-05-09,10,3708.71
O00514,C0088,P038,2024-05-09,8,1222.34
O00515,C0029,P038,2024-06-03,4,1222.34
O00515,C0029,P028,2024-06-03,5,3214.85
O00515,C0029,P031,2024-06-03,8,3538.92
O00516,C0023,P010,2025-01-27,3,2987.4
O00517,C0095,P006,2024-07-06,5,1171.33
O00517,C0095,P003,2024-07-06,1,3708.71
O00517,C0095,P014,2024-07-06,6,4790.34
O00517,C0095,P014,2024-07-06,8,4790.34
O00517,C0095,P009,2024-07-06,3,2155.65
O00518,C0006,P047,2025-03-10,10,2740.99
O00518,C0006,P030,2025-03-10,5,1126.58
O00519,C0063,P028,2024-12-28,9,3214.85
O00519,C0063,P004,2024-12-28,2,526.0
O00519,C0063,P036,2024-12-28,9,1176.11
O00519,C0063,P027,2024-12-28,3,1962.62
O00519,C0063,P048,2024-12-28,7,2199.33
O00520,C0070,P021,2025-01-16,5,4164.08
O00520,C0070,P018,2025-01-16,4,3675.69
O00520,C0070,P045,2025-01-16,10,800.07
O00520,C0070,P034,2025-01-16,9,900.67
O00520,C0070,P017,2025-01-16,8,3058.26
O00521,C0072,P006,2024-12-27,6,1171.33
O00522,C0058,P046,2024-09-11,10,1308.47
O00522,C0058,P031,2024-09-11,4,3538.92
O00523,C0006,P020,2025-03-04,5,486.12
O00523,C0006,P040,2025-03-04,9,1411.93
O00523,C0006,P006,2025-03-04,5,1171.33
O00524,C0004,P042,2025-02-16,4,4394.2
O00524,C0004,P019,2025-02-16,6,711.65
O00524,C0004,P041,2025-02-16,9,4574.37
O00524,C0004,P023,2025-02-16,2,2929.03
O00524,C0004,P003,2025-02-16,2,3708.71
O00525,C0022,P027,2024-11-12,7,1962.62
O00525,C0022,P032,2024-11-12,2,3084.74
O00525,C0022,P011,2024-11-12,4,3818.16
O00525,C0022,P032,2024-11-12,9,3084.74
O00525,C0022,P011,2024-11-12,7,3818.16
O00526,C0083,P038,2024-08-30,3,1222.34
O00527,C0004,P036,2024-05-15,5,1176.11
O00527,C0004,P002,2024-05-15,9,1299.97
O00527,C0004,P004,2024-05-15,2,526.0
O00527,C0004,P009,2024-05-15,10,2155.65
O00528,C0030,P021,2025-02-11,6,4164.08
O00528,C0030,P023,2025-02-11,1,2929.03
O00528,C0030,P021,2025-02-11,7,4164.08
O00529,C0087,P027,2024-09-10,10,1962.62
O00530,C0009,P003,2024-04-15,5,3708.71
O00530,C0009,P043,2024-04-15,10,1141.87
O00530,C0009,P018,2024-04-15,2,3675.69
O00530,C0009,P026,2024-04-15,5,4291.06
O00530,C0009,P015,2024-04-15,8,600.83
O00531,C0049,P042,2024-07-21,7,4394.2
O00531,C0049,P002,2024-07-21,9,1299.97
O00531,C0049,P008,2024-07-21,5,1074.3
O00531,C0049,P011,2024-07-21,3,3818.16
O00532,C0039,P048,2024-11-04,3,2199.33
O00532,C0039,P001,2024-11-04,2,222.55
O00532,C0039,P044,2024-11-04,1,2038.6
O00533,C0001,P030,2024-05-27,6,1126.58
O00533,C0001,P027,2024-05-27,4,1962.62
O00533,C0001,P048,2024-05-27,7,2199.33
O00533,C0001,P016,2024-05-27,9,573.91
O00533,C0001,P038,2024-05-27,3,1222.34
O00534,C0021,P012,2024-10-03,4,3520.88
O00534,C0021,P042,2024-10-03,2,4394.2
O00535,C0024,P043,2024-08-31,9,1141.87
O00535,C0024,P043,2024-08-31,2,1141.87
O00535,C0024,P047,2024-08-31,5,2740.99
O00535,C0024,P050,2024-08-31,2,4986.9
O00535,C0024,P024,2024-08-31,5,324.54
O00536,C0013,P037,2024-12-27,6,4229.97
O00536,C0013,P025,2024-12-27,6,3888.03
O00537,C0017,P006,2025-01-25,4,1171.33
O00537,C0017,P031,2025-01-25,6,3538.92
O00538,C0063,P017,2024-12-27,10,3058.26
O00538,C0063,P033,2024-12-27,6,2717.29
O00538,C0063,P035,2024-12-27,6,1422.74
O00538,C0063,P008,2024-12-27,7,1074.3
O00539,C0022,P016,2024-07-20,4,573.91
O00540,C0092,P014,2024-11-23,8,4790.34
O00540,C0092,P018,2024-11-23,8,3675.69
O00540,C0092,P034,2024-11-23,8,900.67
O00540,C0092,P017,2024-11-23,6,3058.26
O00541,C0100,P025,2024-09-04,2,3888.03
O00541,C0100,P006,2024-09-04,5,1171.33
O00541,C0100,P033,2024-09-04,3,2717.29
O00542,C0069,P014,2025-02-23,2,4790.34
O00542,C0069,P045,2025-02-23,2,800.07
O00543,C0003,P032,2024-12-13,1,3084.74
O00543,C0003,P041,2024-12-13,9,4574.37
O00543,C0003,P029,2024-12-13,5,897.01
O00543,C0003,P039,2024-12-13,9,4044.72
O00543,C0003,P011,2024-12-13,9,3818.16
O00544,C0061,P019,2025-04-10,10,711.65
O00544,C0061,P012,2025-04-10,5,3520.88
O00545,C0018,P026,2024-09-01,4,4291.06
O00545,C0018,P005,2024-09-01,10,255.74
O00545,C0018,P019,2024-09-01,3,711.65
O00545,C0018,P001,2024-09-01,9,222.55
O00546,C0018,P008,2024-05-22,3,1074.3
O00546,C0018,P029,2024-05-22,8,897.01
O00546,C0018,P029,2024-05-22,6,897.01
O00546,C0018,P044,2024-05-22,1,2038.6
O00547,C0029,P012,2024-12-28,9,3520.88
O00547,C0029,P014,2024-12-28,6,4790.34
O00547,C0029,P012,2024-12-28,7,3520.88
O00547,C0029,P034,2024-12-28,8,900.67
O00548,C0059,P002,2024-07-09,6,1299.97
O00549,C0014,P032,2024-10-10,7,3084.74
O00549,C0014,P014,2024-10-10,7,4790.34
O00549,C0014,P038,2024-10-10,6,1222.34
O00549,C0014,P029,2024-10-10,10,897.01
O00549,C0014,P029,2024-10-10,2,897.01
O00550,C0067,P019,2024-04-19,6,711.65
O00550,C0067,P046,2024-04-19,6,1308.47
O00550,C0067,P026,2024-04-19,8,4291.06
O00551,C0062,P001,2024-12-06,5,222.55
O00551,C0062,P045,2024-12-06,4,800.07
O00551,C0062,P022,2024-12-06,3,4438.71
O00551,C0062,P012,2024-12-06,3,3520.88
O00551,C0062,P026,2024-12-06,3,4291.06
O00552,C0047,P036,2025-03-19,8,1176.11
O00552,C0047,P006,2025-03-19,8,1171.33
O00552,C0047,P012,2025-03-19,8,3520.88
O00552,C0047,P041,2025-03-19,4,4574.37
O00552,C0047,P037,2025-03-19,10,4229.97
